environmentScore,socialScore,governanceScore,highestControversy,beta,avg_return,momentum_6m
2.0731719286662407,11.05,2.1377104498038118,2.0,0.997,-0.0021112677852858676,-0.49408992255732365
0.06765864847381481,6.03,1.8389610707123492,2.0,0.832,0.0003477127053458,0.1033692891626508
2.6275629501895237,5.85,2.0268315914075385,2.0,1.45,0.0006589005646458965,0.22029040345141454
2.2793164660546914,13.05,2.0215475632609334,1.0,1.293,0.0003359273227996822,0.09217437396873902
3.052112606990099,6.67,2.1198634561787513,1.0,1.288,0.00022202460830528516,0.03451213368332515
1.4906543764441333,5.31,1.81319474994812,1.0,0.7,0.0006802493509668044,0.23062927951600626
1.3812818192963463,2.87,1.9530276168241774,1.0,0.91,0.000667235988199986,0.2410648971630497
2.926382195419198,10.08,2.191653532286764,1.0,1.062,0.00036544581381336104,0.05174883834173314
1.7351891177396608,8.56,1.8547342683894434,2.0,0.618,-0.0004091418582205672,-0.1807966295392832
1.4951487660319727,2.84,1.9643112344262046,1.0,0.895,0.0009661887393405345,0.35640520154757876
1.8656293177945105,6.76,1.9050881545350582,1.0,1.007,0.001747851877181721,0.6656081832748044
2.7107133185216936,7.3,1.843719208158766,2.0,0.723,0.00032017516106181944,0.10068548790152847
1.3506671834767394,8.08,2.1552445050953364,1.0,1.132,0.0001613798944840163,-0.05641008385915611
2.1258479144939915,9.05,2.0068708488450007,3.0,0.601,-0.00021740539324267168,-0.11106708773508298
1.6389967146756448,7.56,1.7647307968401356,2.0,0.958,0.0004843585589235764,0.16174228733838406
1.6620303625532709,13.31,2.405141681319138,2.0,1.793,0.0014681542883826502,0.4614273526097068
1.6544112780768316,3.72,2.1114245875328868,1.0,0.871,0.0006649009049659079,0.20432461579503655
2.131796772013764,6.41,2.252343876557299,3.0,1.635,0.00017432193857691463,-0.0410959881030268
2.330200260027019,8.29,2.0918640616783932,2.0,0.996,0.0009671521656020681,0.36499461915576964
2.7887081041196646,9.96,2.0014800002101243,4.0,1.891,0.0006141868166517932,0.15505445117310193
1.6714733033535532,8.75,1.840549633397487,1.0,0.748,0.0001858723525968468,0.040739236707779514
1.8961194845522977,8.42,1.888583653863595,2.0,1.185,0.001401692481591936,0.5219999917126737
2.4655539212721855,8.99,1.9154509415706047,3.0,0.489,0.00017414420741738873,0.04398613553718343
1.6370530794670737,7.61,1.8562979903656263,1.0,1.057,0.0009210174913413531,0.3382458260371967
1.6331544390514163,8.74,2.050270164379556,2.0,0.933,0.0013852987142039196,0.5453001212076447
1.6272778305624314,8.17,1.8261608959453874,1.0,1.086,0.0006272861033073493,0.18477448218814574
0.7839015438284094,8.15,2.1400661634962708,2.0,1.239,0.0008736870921235357,0.26842615720454455
2.731115474033206,8.92,2.135349173618132,1.0,0.855,-0.0012623284982136334,-0.39408669641771493
1.184789984909162,4.34,1.9198594718553708,1.0,1.256,0.00037151561781525474,0.11350953555888071
1.252762968495368,10.03,1.9974177062012453,1.0,0.998,0.0014411937053851805,0.4580559725259047
2.8384934971274993,13.97,1.7404661748405046,1.0,1.161,0.0004511963144514405,0.1463630551967124
2.3389170222414357,18.9,2.0706530356467567,3.0,0.607,0.0005043624486541493,0.1858016099651024
2.7239235502585,15.41,2.4765384001174837,3.0,1.179,0.003003682395466741,1.1933779049905766
1.4701758451005926,8.2,1.8547342683894434,2.0,1.06,0.0006797498285179836,0.20201527305786285
0.6931471805599453,14.34,2.154085084675602,2.0,0.196,-8.396405961547315e-05,-0.07216540489466605
2.2321626286975,8.72,1.6272778305624314,2.0,0.091,-0.0002672566917755874,-0.12340155308687194
0.9477893989335261,8.28,2.4414770918606643,2.0,0.808,0.00041130078438532955,-0.11474020619787194
